,User,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
528,@CNN,"RT @CNN: ""My dream is to meet every kid in the entire world and give them art."" This girl has sent over 1,500 children in homeless shelters…",Fri May 22 19:11:02 +0000 2020,0.25,0.071,0.929,0.0,529
529,@CNN,@CNN https://t.co/LpaEKyV6ke,Fri May 22 19:10:58 +0000 2020,0.0,0.0,1.0,0.0,530
530,@CNN,"@realDonaldTrump @FoxNews @CNN The one positive about Fox News is that their polls are accurate and trustworthy, un… https://t.co/AmQViDpKin",Fri May 22 19:10:57 +0000 2020,0.802,0.298,0.702,0.0,531
531,@CNN,@CNN People are aware of your propaganda tactics we know all about it keep yourself safe,Fri May 22 19:10:55 +0000 2020,0.2263,0.153,0.741,0.106,532
532,@CNN,@GOPChairwoman @benshapiro @realDonaldTrump @CNN care to comment? We didn’t think so,Fri May 22 19:10:54 +0000 2020,0.4939,0.242,0.758,0.0,533
533,@CNN,@CNN https://t.co/XpnyZuh1QV,Fri May 22 19:10:53 +0000 2020,0.0,0.0,1.0,0.0,534
534,@CNN,RT @realDonaldTrump: Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watc…,Fri May 22 19:10:51 +0000 2020,-0.4015,0.0,0.903,0.097,535
535,@CNN,"@realDonaldTrump @FoxNews @CNN Well, at least he's watching because we're not.
#Walkaway",Fri May 22 19:10:49 +0000 2020,0.2732,0.16,0.84,0.0,536
536,@CNN,"@CNN This is an irresponsible gamble from these Senate Republicans. Should VP Joe Biden win the Nov 2020 elections,… https://t.co/s5ANKEzoAv",Fri May 22 19:10:49 +0000 2020,0.2263,0.154,0.729,0.117,537
537,@CNN,"RT @CNN: Virginia Gov. Ralph Northam has signed legislation that decriminalizes marijuana possession, joining a majority of states that hav…",Fri May 22 19:10:47 +0000 2020,0.0,0.0,1.0,0.0,538
538,@CNN,"@realDonaldTrump @FoxNews @CNN Roger A might be looking, but it’s up",Fri May 22 19:10:43 +0000 2020,0.0,0.0,1.0,0.0,539
539,@CNN,"@realDonaldTrump @FoxNews @CNN I don’t trust any of the polls period , the last election they had Hillary Clinton b… https://t.co/kKlsZlbcGK",Fri May 22 19:10:39 +0000 2020,0.5106,0.142,0.858,0.0,540
540,@CNN,"@CNN Of course, some idiot is going to have a problem with this...",Fri May 22 19:10:38 +0000 2020,-0.7184,0.0,0.647,0.353,541
541,@CNN,"@CNN Cool, that’s one way to get rid of the wackjobs.",Fri May 22 19:10:36 +0000 2020,0.3182,0.187,0.813,0.0,542
542,@CNN,"RT @CNN: Virginia Gov. Ralph Northam has signed legislation that decriminalizes marijuana possession, joining a majority of states that hav…",Fri May 22 19:10:35 +0000 2020,0.0,0.0,1.0,0.0,543
543,@CNN,"@CNN Must-watch (English &amp; Korean)
https://t.co/plAgMbohch

Cloud of God (real world situation)… https://t.co/VGyhNSSrnW",Fri May 22 19:10:29 +0000 2020,0.2732,0.149,0.851,0.0,544
544,@CNN,"@CNN Since when did you have to go to Church to worship, read the bible or pray to god?  Is that the only place he… https://t.co/F2izBaWgEA",Fri May 22 19:10:27 +0000 2020,0.6808,0.223,0.777,0.0,545
545,@CNN,@realDonaldTrump @FoxNews @CNN GOD WILL BLESS YOU immensely for all you to all of us👏🏻👏🏻🙏💖🇺🇸,Fri May 22 19:10:27 +0000 2020,0.8208,0.248,0.752,0.0,546
546,@CNN,RT @realDonaldTrump: Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watc…,Fri May 22 19:10:26 +0000 2020,-0.4015,0.0,0.903,0.097,547
547,@CNN,"@kushbreath416 @the_resistor @realDonaldTrump @FoxNews @CNN Though, I'm not particularly stoked about Joe, but at t… https://t.co/rrw2XWQXhZ",Fri May 22 19:10:24 +0000 2020,0.0,0.0,1.0,0.0,548
548,@CNN,@realDonaldTrump @FoxNews @CNN 😂😂,Fri May 22 19:10:24 +0000 2020,0.7003,0.373,0.441,0.186,549
549,@CNN,"@realDonaldTrump @FoxNews @CNN #Stop_censorship #Restart_opposition 
#Stop_censorship #Restart_opposition… https://t.co/0btlKuJdv7",Fri May 22 19:10:22 +0000 2020,0.0,0.0,1.0,0.0,550
550,@CNN,@realDonaldTrump @FoxNews @CNN Fox is FINALLY waking up.  By by!!,Fri May 22 19:10:17 +0000 2020,0.0,0.0,1.0,0.0,551
551,@CNN,@JulianSvendsen @realDonaldTrump @FoxNews @CNN This poll isn’t going as well as you’d hoped is it 😂,Fri May 22 19:10:15 +0000 2020,0.765,0.322,0.606,0.072,552
552,@CNN,@imRohanbakshi @itsJeffTiedrich @realDonaldTrump @FoxNews @CNN I'd rather not have another 4 years of covid-19 cris… https://t.co/LSvxSgUXrZ,Fri May 22 19:10:14 +0000 2020,0.0,0.0,1.0,0.0,553
553,@CNN,"@NormanBallard45 @CNN You can still pray to your fake god without going to a church, can't you??",Fri May 22 19:10:14 +0000 2020,0.168,0.218,0.64,0.142,554
554,@CNN,"@CNN I thought it was meant to treat patients before they were seriously ill, not after they become seriously ill.… https://t.co/jOzzTSHTaE",Fri May 22 19:10:14 +0000 2020,-0.3612,0.104,0.656,0.239,555
555,@CNN,@CNN Fake News!,Fri May 22 19:10:11 +0000 2020,-0.5255,0.0,0.371,0.629,556
556,@CNN,"@DLuzny @culladgh @CNN 🤣🤣😂😂 lol

What should I do? Its the content you like😆",Fri May 22 19:10:04 +0000 2020,0.9584,0.414,0.513,0.072,557
557,@CNN,@amnesty @kigogo2014 You should put your own status instead of this one which send by someone to you! The way it ha… https://t.co/SMg4HTxWZ0,Fri May 22 19:10:04 +0000 2020,0.0,0.0,1.0,0.0,558
558,@CNN,"RT @FareedZakaria: What did Beijing’s top officials know about Covid-19, and when did they know it? Tune into @CNN at 9pm ET/PT this Sunday…",Fri May 22 19:09:59 +0000 2020,0.2023,0.073,0.927,0.0,559
559,@CNN,@NormanBallard45 @CNN Really?  Is it that simple?  You can do better.,Fri May 22 19:09:54 +0000 2020,0.504,0.246,0.754,0.0,560
560,@CNN,RT @realDonaldTrump: Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watc…,Fri May 22 19:09:53 +0000 2020,-0.4015,0.0,0.903,0.097,561
561,@CNN,@realDonaldTrump @FoxNews @CNN Hope you stop defending Roger Ailes!,Fri May 22 19:09:52 +0000 2020,0.2481,0.258,0.565,0.178,562
562,@CNN,RT @realDonaldTrump: Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watc…,Fri May 22 19:09:51 +0000 2020,-0.4015,0.0,0.903,0.097,563
563,@CNN,@CNN This is fake news!!!,Fri May 22 19:09:46 +0000 2020,-0.6093,0.0,0.502,0.498,564
564,@CNN,"@realDonaldTrump @FoxNews @CNN It’s no big deal. You’re losing bigly in their poll, too! https://t.co/nUW4NWry7g",Fri May 22 19:09:44 +0000 2020,-0.6239,0.0,0.719,0.281,565
565,@CNN,RT @CNN: Seriously ill Covid-19 patients who were treated with hydroxychloroquine and chloroquine were more likely to die or develop danger…,Fri May 22 19:09:40 +0000 2020,-0.8255,0.0,0.675,0.325,566
566,@CNN,"@realDonaldTrump @FoxNews @CNN If Roger A is a friend of yours, he's probably ""looking up"".",Fri May 22 19:09:40 +0000 2020,0.4939,0.186,0.814,0.0,567
567,@CNN,@ElliMicki @xxx30998484 @wuzehao2 @fanfrancis4 @cnni @CNN @jgriffiths Then you are also biased against the Communis… https://t.co/m9kegXJ9dm,Fri May 22 19:09:38 +0000 2020,-0.2732,0.0,0.877,0.123,568
568,@CNN,RT @CNN: Seriously ill Covid-19 patients who were treated with hydroxychloroquine and chloroquine were more likely to die or develop danger…,Fri May 22 19:09:38 +0000 2020,-0.8255,0.0,0.675,0.325,569
569,@CNN,@CNN Now it’s guidance? Is that the spin? Our Governor was doing the daily presser and was told what he said. There was laughter from all.,Fri May 22 19:09:38 +0000 2020,0.5514,0.125,0.875,0.0,570
570,@CNN,@d1p70 @mariokiller64 @gaynor_gregory @TrippettaRaffe @Cliff_M85 @EmberStudio1 @CNN If doctors are prescribing it w… https://t.co/BmpYgWaIgf,Fri May 22 19:09:35 +0000 2020,0.0,0.0,1.0,0.0,571
571,@CNN,@CNN https://t.co/DRagW5g417,Fri May 22 19:09:34 +0000 2020,0.0,0.0,1.0,0.0,572
572,@CNN,RT @CNN: Seriously ill Covid-19 patients who were treated with hydroxychloroquine and chloroquine were more likely to die or develop danger…,Fri May 22 19:09:31 +0000 2020,-0.8255,0.0,0.675,0.325,573
573,@CNN,@AColdBeer2 @MarinusShelley @BurrissRebecca @CNN I just noticed she is a Canadian smh..,Fri May 22 19:09:30 +0000 2020,-0.3182,0.0,0.827,0.173,574
574,@CNN,"RT @GCBCoalition: 🗽 #S386IsGoodForAmerica 🇺🇸

👉 ASK @SenatorDurbin, WHY IS HE BLOCKING?

@abc @cbsnews @business @TIME @WSJ @latimes @maddo…",Fri May 22 19:09:22 +0000 2020,0.0173,0.118,0.766,0.116,575
575,@CNN,@realDonaldTrump @FoxNews @CNN Wow...Trump walks away like a chicken. Like he aways does. The American people deserve better.,Fri May 22 19:09:22 +0000 2020,0.7845,0.345,0.655,0.0,576
576,@CNN,@CNN This is political..,Fri May 22 19:09:21 +0000 2020,0.0,0.0,1.0,0.0,577
577,@CNN,"@wbassett85 @NormanBallard45 @CNN And most independents understand the concept of freedom of religion

If churches… https://t.co/kB9r5CA0k0",Fri May 22 19:09:20 +0000 2020,0.6369,0.219,0.781,0.0,578
578,@CNN,@AngelaBelcamino @realDonaldTrump @FoxNews @CNN Meanwhile you support thieving handsy Joe. So impressive.,Fri May 22 19:09:20 +0000 2020,0.787,0.41,0.59,0.0,579
579,@CNN,RT @realDonaldTrump: Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watc…,Fri May 22 19:09:19 +0000 2020,-0.4015,0.0,0.903,0.097,580
580,@CNN,"RT @CNN: Scientists have created a mouse embryo that's part human — 4% to be exact.

This human-mouse chimera has by far the highest number…",Fri May 22 19:09:18 +0000 2020,0.25,0.077,0.923,0.0,581
581,@CNN,"RT @Gbogoos: If this had been a white on black attack, @CNN and minions wouldn't let America rest. As it doesn't fit their indoctrinate age…",Fri May 22 19:09:16 +0000 2020,-0.4895,0.07,0.752,0.178,582
582,@CNN,@rocky3363 @CNN Where do you suppose I got it? Until lately...it wasn't a street drug ya know.,Fri May 22 19:09:14 +0000 2020,0.0,0.0,1.0,0.0,583
583,@CNN,"RT @profgalloway: Part 2 

Big tech will come into education, not because they want to, but because they have to w/ @andersoncooper @drsanj…",Fri May 22 19:09:12 +0000 2020,-0.0286,0.0,0.952,0.048,584
584,@CNN,"@realDonaldTrump @FoxNews @CNN ""He could be looking up, I don't know"".",Fri May 22 19:09:11 +0000 2020,0.0,0.0,1.0,0.0,585
585,@CNN,@CNN We do not need a building to praise God.  I can pray and worship anywhere,Fri May 22 19:09:10 +0000 2020,0.8481,0.459,0.541,0.0,586
586,@CNN,"@don_velour @DexterBoiGenius @tonyposnanski @realDonaldTrump @FoxNews @CNN Weird, it got a lot more likes than your comment did.",Fri May 22 19:09:01 +0000 2020,0.3384,0.156,0.758,0.086,587
587,@CNN,@real_defender @realDonaldTrump @FoxNews @CNN https://t.co/Lk85Dhbf2b,Fri May 22 19:09:01 +0000 2020,0.0,0.0,1.0,0.0,588
588,@FoxNews,"@realDonaldTrump @FoxNews Hey @realDonaldTrump, if I haven’t told you lately...thanks so much for working so hard for us! 🤗",Fri May 22 19:14:40 +0000 2020,0.3017,0.135,0.784,0.081,589
589,@FoxNews,@realDonaldTrump @FoxNews YES!! ...the contributors... only there to spread hate and discontent ...,Fri May 22 19:14:39 +0000 2020,-0.2146,0.183,0.588,0.229,590
590,@FoxNews,@realDonaldTrump @FoxNews Quack quack donald,Fri May 22 19:14:37 +0000 2020,0.0,0.0,1.0,0.0,591
591,@FoxNews,@FoxNews cnn is going to wind up number 1 again if you keep up acting like idiots-saying joe is leading in the poll… https://t.co/0nSh7xVLNn,Fri May 22 19:14:37 +0000 2020,0.4215,0.147,0.853,0.0,592
592,@FoxNews,@realDonaldTrump @FoxNews @CNN How much disinfectant have you drank?,Fri May 22 19:14:36 +0000 2020,0.0,0.0,1.0,0.0,593
593,@FoxNews,"@realDonaldTrump @FoxNews I agree...Sad that they have ""garbage"" littering their network...
The garbage News Media… https://t.co/A52Phpo0OI",Fri May 22 19:14:34 +0000 2020,0.0,0.0,1.0,0.0,594
594,@FoxNews,@Audi78553179 @realDonaldTrump @FoxNews A tiny head on an empty suit....interesting!,Fri May 22 19:14:34 +0000 2020,-0.2714,0.0,0.811,0.189,595
595,@FoxNews,RT @Paul_VanDerMeer: @realDonaldTrump @FoxNews @CNN Why doesn't @FoxNews put op your picture. It will save a lot of lives. https://t.co/NsE…,Fri May 22 19:14:28 +0000 2020,0.4939,0.144,0.856,0.0,596
596,@FoxNews,@GardnerOrgee @pantomath__ @realDonaldTrump @FoxNews There wouldn’t have almost been a WW3 had it not been for him.… https://t.co/zKqqYSV3Mr,Fri May 22 19:14:26 +0000 2020,0.0,0.0,1.0,0.0,597
597,@FoxNews,"@realDonaldTrump @FoxNews @CNN Roger A is looking up,....from the pits of hell.",Fri May 22 19:14:23 +0000 2020,-0.6808,0.0,0.705,0.295,598
598,@FoxNews,"@realDonaldTrump @FoxNews May I make a suggestion? First, everyone knows polls are useless. They are like projectio… https://t.co/TdXnjOSv5m",Fri May 22 19:14:20 +0000 2020,-0.0772,0.117,0.751,0.131,599
599,@FoxNews,"@GaryShackelfo19 @CoastGuy02 @DeAnna4Congress @realDonaldTrump @FoxNews Pick your poison, right? 😵",Fri May 22 19:14:18 +0000 2020,-0.6597,0.0,0.625,0.375,600
600,@FoxNews,@FoxNews Worshiping God is personal not in a building.,Fri May 22 19:14:18 +0000 2020,0.4767,0.369,0.631,0.0,601
601,@FoxNews,"@realDonaldTrump @FoxNews @CNN Donny, you sound desperate.  You should be. BYEDON2020",Fri May 22 19:14:14 +0000 2020,-0.3182,0.0,0.813,0.187,602
602,@FoxNews,RT @FoxNews: https://t.co/qmdG6UTrVK,Fri May 22 19:14:14 +0000 2020,0.0,0.0,1.0,0.0,603
603,@FoxNews,@leefo2u @LeeHolly81 @realDonaldTrump @FoxNews @CNN Hehehehe they don’t show face,Fri May 22 19:14:14 +0000 2020,0.0,0.0,1.0,0.0,604
604,@FoxNews,"@FoxNews My god follows me everywhere I go. I will continue to pray at home. People are suddenly ""churchgoers"".",Fri May 22 19:14:09 +0000 2020,0.5267,0.206,0.794,0.0,605
605,@FoxNews,@realDonaldTrump @FoxNews @CNN Why dont you take a look at other leaders twitter feed it would give you an idea of… https://t.co/2bbXvqLmu6,Fri May 22 19:14:09 +0000 2020,0.0,0.0,1.0,0.0,606
606,@FoxNews,RT @FoxNews: https://t.co/qmdG6UTrVK,Fri May 22 19:14:07 +0000 2020,0.0,0.0,1.0,0.0,607
607,@FoxNews,@sam4ng @FoxNews Please stay inside until you feel it’s safe to come out. Wait for the MSM to release you. Thank you,Fri May 22 19:14:07 +0000 2020,0.7717,0.288,0.712,0.0,608
608,@FoxNews,@Null_Prime @sergio69742580 @realDonaldTrump @FoxNews @CNN not me I am not even in america and i don't vote where I… https://t.co/sz7wIJfsLi,Fri May 22 19:14:07 +0000 2020,0.0,0.0,1.0,0.0,609
609,@FoxNews,RT @FoxNews: https://t.co/qmdG6UTrVK,Fri May 22 19:13:47 +0000 2020,0.0,0.0,1.0,0.0,610
610,@FoxNews,@CraigSh8 @SexCounseling @realDonaldTrump @FoxNews https://t.co/2Bn7LNbfPM,Fri May 22 19:13:46 +0000 2020,0.0,0.0,1.0,0.0,611
611,@FoxNews,@realDonaldTrump @FoxNews @CNN Here you go. ✌🏼 46 is less than 51 meaning you're losing. 48 is greater than 40% mea… https://t.co/aOvAyIboi4,Fri May 22 19:13:41 +0000 2020,0.4767,0.182,0.735,0.083,612
612,@FoxNews,"@realDonaldTrump @FoxNews @CNN First off, that lost soul is looking up not down. Just like you will be for all your… https://t.co/Rp7SRyx8MP",Fri May 22 19:13:38 +0000 2020,-0.5283,0.0,0.819,0.181,613
613,@FoxNews,@realDonaldTrump @FoxNews @CNN winning https://t.co/LqK7bDLRD6,Fri May 22 19:13:38 +0000 2020,0.5267,0.459,0.541,0.0,614
614,@FoxNews,@izabella1955 @realDonaldTrump @FoxNews @CNN https://t.co/mNyclH4bJj,Fri May 22 19:13:37 +0000 2020,0.0,0.0,1.0,0.0,615
615,@FoxNews,@FoxNews I don’t know what’s wrong with Detroit PD but that motherfucker should be in the hospital with life threatening injuries,Fri May 22 19:13:31 +0000 2020,-0.9331,0.0,0.58,0.42,616
616,@FoxNews,@realDonaldTrump @FoxNews tell fox to hire your supporters. https://t.co/yqBl2MVdNZ,Fri May 22 19:13:30 +0000 2020,0.4404,0.266,0.734,0.0,617
617,@FoxNews,@realDonaldTrump @FoxNews gallup is the tru one.,Fri May 22 19:13:25 +0000 2020,0.0,0.0,1.0,0.0,618
618,@FoxNews,"RT @mmpadellan: @realDonaldTrump @FoxNews @CNN You are melting down because your beloved Fox News is reporting the truth, and you can't STA…",Fri May 22 19:13:14 +0000 2020,0.6808,0.219,0.781,0.0,619
619,@FoxNews,"@smelky_kid @dvillella @realDonaldTrump @FoxNews @CNN Yes, pretty common knowledge that countries like Brazil and R… https://t.co/aN7GFDehsj",Fri May 22 19:13:09 +0000 2020,0.8126,0.393,0.607,0.0,620
620,@FoxNews,"@denreill @mmpadellan @realDonaldTrump @FoxNews @CNN Why is That,??? You think Maybe its Trump and Power??",Fri May 22 19:13:05 +0000 2020,0.0,0.0,1.0,0.0,621
621,@FoxNews,@realDonaldTrump @FoxNews They're trying to change your destiny but no one can... #Godcomment...,Fri May 22 19:13:04 +0000 2020,-0.4215,0.0,0.811,0.189,622
622,@FoxNews,RT @lengua56: @AnandWrites @FoxNews https://t.co/cYEoGgjGZZ,Fri May 22 19:13:03 +0000 2020,0.0,0.0,1.0,0.0,623
623,@FoxNews,RT @FoxNews: https://t.co/qmdG6UTrVK,Fri May 22 19:13:01 +0000 2020,0.0,0.0,1.0,0.0,624
624,@FoxNews,@realDonaldTrump @FoxNews @CNN YOU A REAL ONE TRUMP,Fri May 22 19:12:54 +0000 2020,0.0,0.0,1.0,0.0,625
625,@FoxNews,"@BenTiberius @realDonaldTrump @FoxNews I agree!  But, the same should be said for all the other networks using fake… https://t.co/TaDreLKePR",Fri May 22 19:12:40 +0000 2020,0.2598,0.102,0.898,0.0,626
626,@FoxNews,@TheTiginator @artabenoza @AshaRainn @kitcatrice13 @tonyposnanski @realDonaldTrump @FoxNews @CNN 🤣🤣🤣👌👌,Fri May 22 19:12:39 +0000 2020,0.9677,0.522,0.478,0.0,627
627,@FoxNews,RT @socalaura: @TalbertSwan @realDonaldTrump @FoxNews @CNN #FauxNews  #UnfitToBePresident https://t.co/o3E2sOZkZs,Fri May 22 19:12:38 +0000 2020,0.0,0.0,1.0,0.0,628
628,@FoxNews,"@realDonaldTrump @FoxNews @CNN Fox News is not an American company.  Aren't  they owned by a Saudi?
Hows was that s… https://t.co/5jXGZZNQA7",Fri May 22 19:12:37 +0000 2020,0.0,0.0,1.0,0.0,629
629,@FoxNews,@realDonaldTrump @FoxNews @CNN You are reaching Tanning Bed Tantrum King.,Fri May 22 19:12:29 +0000 2020,-0.25,0.143,0.635,0.222,630
630,@FoxNews,RT @realDonaldTrump: .@FoxNews should fire their Fake Pollster. Never had a good Fox Poll!,Fri May 22 19:12:21 +0000 2020,-0.8019,0.0,0.573,0.427,631
631,@FoxNews,@globejoe_2000 @Edgohey @Dark_Humorr @pantomath__ @realDonaldTrump @FoxNews Be responsible and stop begging the gov… https://t.co/pDOI6Uyi2d,Fri May 22 19:12:20 +0000 2020,0.0258,0.139,0.727,0.133,632
632,@FoxNews,@realDonaldTrump @FoxNews Playground banter.  Who would have ever thought that a position as distinguished as Presi… https://t.co/UAjYDtbpAT,Fri May 22 19:12:19 +0000 2020,0.0,0.0,1.0,0.0,633
633,@FoxNews,"@EdwardTHardy @realDonaldTrump @FoxNews @CNN That's funny right there. He will win with a landslide, no one wants a… https://t.co/OYzV6f2OKO",Fri May 22 19:12:10 +0000 2020,0.6705,0.269,0.643,0.088,634
634,@FoxNews,"@louxy77 @pantomath__ @realDonaldTrump @FoxNews @CNN Wow, I love this clip!!  What a stark difference from Barack a… https://t.co/r5IjH0KaAN",Fri May 22 19:12:07 +0000 2020,0.8619,0.349,0.651,0.0,635
635,@FoxNews,"@Poncholovesme @0xdemosthenes @FoxNews So true...just so true
I think you could sale 60 or so million.",Fri May 22 19:12:05 +0000 2020,0.6054,0.208,0.792,0.0,636
636,@FoxNews,"@realDonaldTrump @FoxNews @CNN Reality is catching up, eben at FOX.",Fri May 22 19:12:00 +0000 2020,0.0,0.0,1.0,0.0,637
637,@FoxNews,@CDCgov @RandPaul @FoxNews @dbongino Can someone tell me why the Covid-19 cases aren't reduce by the numbers that h… https://t.co/UsaNTIoZ62,Fri May 22 19:12:00 +0000 2020,0.0,0.0,1.0,0.0,638
638,@FoxNews,@denreill @mmpadellan @realDonaldTrump @FoxNews @CNN I Sure Hope you are Honestly Right!!💯,Fri May 22 19:11:52 +0000 2020,0.8309,0.444,0.556,0.0,639
639,@FoxNews,@real_defender @realDonaldTrump @FoxNews @CNN No we are defending NOT!,Fri May 22 19:11:52 +0000 2020,-0.3595,0.0,0.762,0.238,640
640,@FoxNews,@realDonaldTrump @FoxNews @CNN Hold up mate. Isn’t CNN fake news?,Fri May 22 19:11:51 +0000 2020,-0.4767,0.0,0.744,0.256,641
641,@FoxNews,"RT @ShihabudeenMb: @BidenWarRoom @realDonaldTrump @FoxNews #NEW Redfield &amp; Wilton Strategies Polls (5/10-14):

#Wisconsin:
Biden 48% (+10)…",Fri May 22 19:11:50 +0000 2020,0.0,0.0,1.0,0.0,642
642,@FoxNews,RT @14Truth14: @NBCPolitics The guy who lead the team that KILLED OSAMA BIN LADEN (Admiral Mcraven) tells it like it is about @realDonaldTr…,Fri May 22 19:11:49 +0000 2020,-0.347,0.16,0.666,0.174,643
643,@FoxNews,@realDonaldTrump @FoxNews Doctor orange you probably didn't even take that drug you lying con man,Fri May 22 19:11:45 +0000 2020,-0.5267,0.0,0.805,0.195,644
644,@FoxNews,@FoxNews There is NO frekin way! Ya’ll drunk!,Fri May 22 19:11:43 +0000 2020,-0.7111,0.0,0.503,0.497,645
645,@FoxNews,@14Truth14 @realDonaldTrump @FoxNews You must like the sound of your voice. Because no one is listening. When you tell LIES.,Fri May 22 19:11:41 +0000 2020,-0.4995,0.099,0.674,0.227,646
646,@FoxNews,@Vickyro86991203 @tomlaz1968 @JustElegant1 @ChidiNwatu @realDonaldTrump @FoxNews @CNN The Constitution of the Unite… https://t.co/tw1cILDljT,Fri May 22 19:11:41 +0000 2020,0.0,0.0,1.0,0.0,647
647,@FoxNews,@realDonaldTrump @FoxNews @CNN I believe the correct term would be “looking up”,Fri May 22 19:11:37 +0000 2020,0.0,0.0,1.0,0.0,648
648,@FoxNews,@CraigSh8 @real_defender @realDonaldTrump @FoxNews @CNN https://t.co/vRVStnugWR,Fri May 22 19:11:36 +0000 2020,0.0,0.0,1.0,0.0,649
649,@FoxNews,@realDonaldTrump @FoxNews @CNN The truth is difficult for you,Fri May 22 19:11:24 +0000 2020,-0.0516,0.195,0.593,0.212,650
650,@FoxNews,@greggutfeld @KatTimpf @JudgeJeanine @brithume @IngrahamAngle @ShannonBream @marthamaccallum @BretBaier… https://t.co/BBKkJlEWRn,Fri May 22 19:11:21 +0000 2020,0.0,0.0,1.0,0.0,651
651,@FoxNews,@JanineCostelo @CarmineSabia @realDonaldTrump @FoxNews @CNN So he was the Vice President of Obama and and supported… https://t.co/tUpcsOOWTy,Fri May 22 19:11:20 +0000 2020,0.0,0.0,1.0,0.0,652
652,@FoxNews,@realDonaldTrump @FoxNews @CNN Hi Mr President: The media does not exist to serve you personally.  They’re not thei… https://t.co/hNTIHURsbX,Fri May 22 19:11:18 +0000 2020,0.0,0.0,1.0,0.0,653
653,@FoxNews,"Did state shut down/close Church of Satan/Lucifer?  close Scientology?  @FoxNews @seanhannity @IngrahamAngle 

Good… https://t.co/51BvRU9PNT",Fri May 22 19:11:15 +0000 2020,0.0,0.0,1.0,0.0,654
654,@FoxNews,@leeleelenn @BorisJohnson @MattHancock @DailyMailUK @SkyNews @TheSun @Telegraph @guardian @FoxNews It is easier to… https://t.co/M52o0sAurJ,Fri May 22 19:11:14 +0000 2020,0.4215,0.177,0.823,0.0,655
655,@FoxNews,@realDonaldTrump @FoxNews Truth is people just don’t like you no matter what their political affiliation.,Fri May 22 19:11:10 +0000 2020,0.5756,0.269,0.671,0.06,656
656,@FoxNews,@realDonaldTrump @FoxNews Exactly what he does to every media outlet when there’s a story that he doesn’t like. He… https://t.co/u3Cj2M1wB0,Fri May 22 19:11:08 +0000 2020,0.3612,0.116,0.884,0.0,657
657,@FoxNews,@louxy77 @pantomath__ @realDonaldTrump @FoxNews @CNN I feel sorry for her. She is an abuse victim.,Fri May 22 19:11:08 +0000 2020,-0.765,0.0,0.612,0.388,658
658,@FoxNews,@realDonaldTrump @FoxNews @CNN https://t.co/fLrLOifmeM,Fri May 22 19:11:06 +0000 2020,0.0,0.0,1.0,0.0,659
659,@FoxNews,"RT @RScottTaylor62: @Shawna_7777 Kayleigh just torched the Media! OMG! I am in love...
@realDonaldTrump @PressSec @FoxNews @CNN @MSNBC http…",Fri May 22 19:11:05 +0000 2020,0.6988,0.21,0.79,0.0,660
660,@FoxNews,@realDonaldTrump @FoxNews @CNN I meant for all you do for us!!!👏🏻💖🇺🇸👍,Fri May 22 19:11:02 +0000 2020,0.4724,0.139,0.861,0.0,661
661,@FoxNews,@Paul4dogs @wheeloffreedom1 @ChrisMurphyCT @SenBlumenthal @RepJoeCourtney @tedcruz @RandPaul @SenMikeLee @FoxNews I… https://t.co/PdqXzBIVhz,Fri May 22 19:10:59 +0000 2020,0.0,0.0,1.0,0.0,662
662,@FoxNews,"RT @realDonaldTrump: Many will disagree, but @FoxNews is doing nothing to help Republicans, and me, get re-elected on November 3rd. Sure, t…",Fri May 22 19:10:59 +0000 2020,-0.1869,0.111,0.713,0.176,663
663,@FoxNews,"@realDonaldTrump @FoxNews @CNN The one positive about Fox News is that their polls are accurate and trustworthy, un… https://t.co/AmQViDpKin",Fri May 22 19:10:57 +0000 2020,0.802,0.298,0.702,0.0,664
664,@FoxNews,RT @realDonaldTrump: Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watc…,Fri May 22 19:10:51 +0000 2020,-0.4015,0.0,0.903,0.097,665
665,@FoxNews,"@realDonaldTrump @FoxNews @CNN Well, at least he's watching because we're not.
#Walkaway",Fri May 22 19:10:49 +0000 2020,0.2732,0.16,0.84,0.0,666
666,@FoxNews,@PimPGA @MaxKayRadio @Ablei20001 @the_resistor @realDonaldTrump @FoxNews APPLY TO COVID-19 DATA REPORTS,Fri May 22 19:10:45 +0000 2020,0.0,0.0,1.0,0.0,667
667,@FoxNews,RT @14Truth14: @maddow The guy who lead the team that KILLED OSAMA BIN LADEN (Admiral Mcraven) tells it like it is about @realDonaldTrump.…,Fri May 22 19:10:45 +0000 2020,-0.347,0.16,0.666,0.174,668
668,@FoxNews,@realDonaldTrump @FoxNews Lol🤣😂🤣😂🤣😂,Fri May 22 19:10:44 +0000 2020,0.9643,0.453,0.438,0.109,669
